transaction_id,customer_id,timestamp,amount,merchant_category,channel,home_lat,home_lon,txn_lat,txn_lon,customer_age,account_tenure_months,avg_amount_30d,is_foreign_txn,is_fraud
34025,6091,2025-11-01 01:57:12,3838.49,travel,card_present,9.77175,92.04149,9.55145,92.01252,40,43,378.48,0,1
34026,6960,2025-11-01 02:05:31,545.37,restaurant,card_present,21.01919,86.72559,24.60464,85.71396,35,48,1075.21,0,0
34027,7379,2025-11-01 02:24:29,281.6,restaurant,card_present,21.40354,86.62779,22.02371,86.83224,21,53,200.0,0,0
34028,6360,2025-11-01 02:34:18,257.84,restaurant,card_present,32.10769,89.0018,32.04986,89.29494,27,6,1104.96,0,0
34029,1406,2025-11-01 02:41:48,488.93,restaurant,card_present,27.51009,85.46064,27.92289,85.79563,46,2,604.36,0,0
34030,2072,2025-11-01 02:51:49,720.92,electronics,card_present,10.62011,70.30623,11.13663,70.22332,21,1,465.76,0,0
34031,3356,2025-11-01 02:52:54,379.9,restaurant,online,31.65794,79.63703,31.56024,79.84251,18,13,969.92,0,0
34032,2688,2025-11-01 03:21:09,2672.73,restaurant,online,28.56124,90.88863,25.88474,92.36653,35,7,2409.26,0,0
34033,2625,2025-11-01 03:43:53,146.88,grocery,online,16.11472,70.43234,15.90578,70.15226,31,22,672.15,0,0
34034,4062,2025-11-01 03:50:43,152.8,gas_station,atm_withdrawal,27.98827,89.81513,27.87255,89.71445,50,22,1172.28,0,0
34035,6944,2025-11-01 04:27:46,609.39,online_retail,card_present,18.31864,72.73653,18.73307,72.55088,42,112,493.53,0,0
34036,3852,2025-11-01 04:43:01,165.06,restaurant,card_present,19.04578,72.0623,18.73319,71.93228,29,18,733.24,0,0
34037,3689,2025-11-01 04:45:28,753.17,grocery,atm_withdrawal,29.67541,95.075,29.86955,95.632,69,47,687.99,0,0
34038,3285,2025-11-01 04:46:52,338.13,restaurant,card_present,15.62861,74.50993,16.22133,74.33271,29,4,470.91,0,0
34039,6417,2025-11-01 04:52:55,1337.82,grocery,card_present,20.05483,81.35904,19.92161,82.03812,54,57,1646.55,0,0
34040,5256,2025-11-01 05:21:57,1959.64,online_retail,card_present,21.12828,87.63008,20.92556,87.90789,22,44,865.48,0,0
34041,263,2025-11-01 05:30:15,374.49,gas_station,card_present,30.96169,74.9891,30.33548,75.17524,40,18,551.42,0,0
34042,1802,2025-11-01 05:34:04,256.13,grocery,card_present,26.19683,95.42366,26.27629,95.03497,43,45,515.88,0,0
34043,7711,2025-11-01 05:47:37,413.09,grocery,online,14.16753,75.8228,14.48446,76.19824,31,10,634.4,0,0
34044,5880,2025-11-01 06:08:35,218.57,grocery,card_present,29.09805,75.09344,28.98956,75.23772,51,46,243.39,0,0
34045,1645,2025-11-01 06:10:02,7441.8,healthcare,atm_withdrawal,23.30837,85.80782,23.08228,85.10109,20,1,4581.68,0,0
34046,4073,2025-11-01 06:15:00,317.01,restaurant,card_present,21.16472,74.73523,20.92417,74.98577,36,1,541.97,0,0
34047,6163,2025-11-01 06:15:20,241.6,restaurant,card_present,19.01686,73.06201,19.0193,72.86829,38,19,560.14,0,0
34048,3711,2025-11-01 06:27:57,267.22,restaurant,card_present,22.01674,70.34148,22.56598,70.06057,43,14,627.24,0,0
34049,516,2025-11-01 06:29:33,200.68,restaurant,online,31.79479,90.65564,31.33013,90.52982,42,6,891.96,0,0
34050,6889,2025-11-01 06:40:50,379.7,grocery,online,13.43922,77.83423,13.48855,78.3776,37,14,699.41,0,0
34051,2398,2025-11-01 06:42:39,1099.76,jewelry,online,12.36216,92.29788,12.42884,92.01072,35,67,354.79,0,0
34052,6872,2025-11-01 06:43:27,799.54,travel,card_present,17.62736,82.0343,17.5606,81.51908,51,16,278.09,0,0
34053,1144,2025-11-01 06:44:00,2957.18,jewelry,card_present,12.04221,95.65042,12.54848,95.50203,31,70,834.08,0,0
34054,6001,2025-11-01 06:44:01,933.53,entertainment,online,12.46051,82.84849,12.22548,83.04503,40,92,672.15,0,0
34055,4805,2025-11-01 06:49:20,1460.03,grocery,card_present,31.56756,92.04783,31.02731,91.8617,32,2,1846.19,0,0
34056,6501,2025-11-01 06:53:40,1368.26,travel,online,17.55088,91.25322,17.47873,91.28604,53,9,569.22,0,0
34057,2563,2025-11-01 06:55:15,442.35,gas_station,online,11.23981,89.40529,11.29826,89.55914,53,80,1020.25,0,0
34058,4379,2025-11-01 06:58:05,190.34,grocery,card_present,14.55034,71.11582,14.06906,71.01071,32,50,270.81,0,0
34059,2694,2025-11-01 06:58:32,160.24,grocery,card_present,28.02313,74.51799,27.44967,74.33692,33,34,308.36,0,0
34060,3801,2025-11-01 07:07:16,76.27,grocery,card_present,25.61836,71.32638,27.35256,69.25438,34,9,211.39,0,0
34061,2730,2025-11-01 07:08:56,4302.03,electronics,online,29.02785,74.97978,28.76057,74.84836,22,15,1783.59,0,0
34062,7948,2025-11-01 07:14:28,2775.69,utilities,online,18.25433,71.79292,18.17747,71.91522,38,3,1801.83,0,0
34063,3356,2025-11-01 07:15:44,5259.68,jewelry,card_present,31.65794,79.63703,31.48549,79.27273,18,13,969.92,0,0
34064,1652,2025-11-01 07:17:55,331.09,restaurant,card_present,10.35798,78.12649,10.66202,78.68907,53,7,683.43,0,0
34065,3657,2025-11-01 07:22:07,994.19,restaurant,card_present,29.53414,91.20322,29.56618,90.74197,35,12,2554.0,0,0
34066,7371,2025-11-01 07:25:14,88.76,restaurant,online,22.10434,83.599,22.56963,83.71361,46,123,399.38,0,0
34067,7394,2025-11-01 07:27:20,1111.02,grocery,online,20.18451,78.86884,20.14012,79.08196,42,17,1837.41,0,0
34068,1373,2025-11-01 07:30:27,1223.1,healthcare,card_present,9.47993,83.61912,9.03953,83.75893,42,72,662.17,0,0
34069,2310,2025-11-01 07:32:08,371.51,gas_station,card_present,22.07617,77.30646,22.10497,77.13101,41,160,923.67,0,0
34070,6355,2025-11-01 07:34:02,1017.33,healthcare,online,26.49332,82.62079,26.17576,83.04081,56,5,1249.61,0,0
34071,1220,2025-11-01 07:34:05,546.33,online_retail,atm_withdrawal,30.43235,81.18263,30.01275,81.10226,53,13,321.46,0,0
34072,3734,2025-11-01 07:39:55,1295.79,online_retail,online,10.65044,95.80986,10.79455,95.34509,33,7,930.61,0,0
34073,5677,2025-11-01 07:43:07,405.08,utilities,atm_withdrawal,21.89155,81.9071,22.09816,82.09249,18,16,898.59,0,0
34074,477,2025-11-01 07:44:09,374.18,utilities,card_present,29.61517,91.6498,29.78937,91.6606,50,1,670.53,0,0
34075,7506,2025-11-01 07:44:28,275.77,gas_station,card_present,14.67195,72.18816,15.21885,71.66765,29,9,583.32,0,0
34076,2582,2025-11-01 07:47:31,217.55,online_retail,online,29.18603,80.29467,29.13907,79.85366,49,27,447.92,0,0
34077,1912,2025-11-01 07:47:55,369.98,restaurant,card_present,21.97359,78.16793,22.22885,78.92967,44,57,1319.44,0,0
34078,5702,2025-11-01 07:49:48,637.79,gas_station,online,16.40871,78.21029,16.29696,78.53086,51,1,1808.0,0,0
34079,933,2025-11-01 07:54:53,2569.64,electronics,card_present,9.10392,80.16971,9.77395,80.65343,51,75,833.42,0,0
34080,5630,2025-11-01 08:01:06,736.24,utilities,online,18.65329,81.95235,18.7679,81.52487,61,58,907.58,0,0
34081,5653,2025-11-01 08:01:59,585.27,electronics,card_present,19.80987,75.01537,19.99406,75.17885,47,23,787.45,0,0
34082,2172,2025-11-01 08:03:30,2285.17,travel,online,27.94452,77.64879,28.22846,77.78964,25,36,562.86,0,0
34083,6749,2025-11-01 08:04:15,458.49,restaurant,card_present,21.6394,91.33661,22.05162,91.61891,37,13,718.01,0,0
34084,5748,2025-11-01 08:05:35,467.07,entertainment,online,29.2273,78.29669,29.26269,78.31516,19,15,953.19,0,0
34085,1394,2025-11-01 08:07:35,419.57,online_retail,card_present,24.37697,70.80982,24.32289,71.10126,43,8,365.25,0,0
34086,5105,2025-11-01 08:09:02,164.03,gas_station,card_present,24.51511,92.53536,24.36459,93.03026,38,34,548.72,0,0
34087,2882,2025-11-01 08:09:12,588.05,restaurant,card_present,19.43761,91.13573,18.9099,90.83672,48,97,1137.38,0,0
34088,6329,2025-11-01 08:10:47,300.68,online_retail,online,11.59473,88.18136,11.5704,88.08094,50,9,367.66,0,0
34089,5303,2025-11-01 08:12:40,467.41,utilities,card_present,17.53866,80.78037,17.71393,80.3173,49,17,859.56,0,0
34090,6643,2025-11-01 08:13:27,220.99,grocery,card_present,9.57358,90.3805,9.38087,90.26377,31,12,884.86,0,0
34091,1160,2025-11-01 08:13:29,312.64,entertainment,online,25.26135,76.01584,25.64656,75.97129,20,23,462.95,0,0
34092,4694,2025-11-01 08:14:42,137.6,grocery,card_present,31.15202,94.3126,31.20006,94.0723,29,12,215.06,0,0
34093,6333,2025-11-01 08:16:24,284.46,entertainment,card_present,32.49681,92.77428,32.28853,92.03995,35,33,508.58,0,0
34094,4040,2025-11-01 08:17:47,337.49,grocery,card_present,32.48567,89.4495,32.89667,89.97681,35,71,460.05,0,0
34095,4234,2025-11-01 08:19:10,333.22,utilities,card_present,18.87157,91.67218,18.87211,91.97545,54,51,569.41,0,0
34096,5598,2025-11-01 08:19:20,149.77,grocery,card_present,16.10128,92.9275,15.80583,93.08116,29,47,867.87,0,0
34097,5378,2025-11-01 08:19:49,172.78,grocery,card_present,32.72441,86.4412,32.63349,86.46224,34,39,271.98,0,0
34098,5093,2025-11-01 08:20:39,701.28,grocery,online,12.64632,92.65843,12.9956,93.08909,21,90,664.25,0,0
34099,6653,2025-11-01 08:21:30,373.04,restaurant,card_present,30.01143,83.6671,30.49922,83.78955,27,41,534.61,0,0
34100,7013,2025-11-01 08:21:42,189.99,gas_station,card_present,11.56355,78.19897,11.74231,78.37265,33,4,293.84,0,0
34101,4361,2025-11-01 08:22:46,267.55,grocery,card_present,20.6484,94.10064,20.43855,93.75354,42,16,945.43,0,0
34102,134,2025-11-01 08:27:48,513.87,grocery,card_present,13.2702,88.98781,12.63116,89.15287,35,38,936.0,0,0
34103,3853,2025-11-01 08:29:21,120.32,grocery,card_present,30.33726,84.15341,30.18479,84.08139,21,21,399.43,0,0
34104,6538,2025-11-01 08:32:12,5569.08,jewelry,online,9.82351,87.37225,9.55993,87.09547,24,17,1214.91,0,0
34105,3913,2025-11-01 08:33:01,2921.78,travel,card_present,30.23121,87.48282,31.03327,87.66355,32,28,514.62,0,0
34106,1276,2025-11-01 08:34:55,267.64,restaurant,card_present,21.9875,70.26242,22.23723,69.82465,38,111,598.64,0,0
34107,7812,2025-11-01 08:35:00,578.52,entertainment,card_present,26.11672,83.39835,26.32077,83.36471,26,5,1050.2,0,0
34108,3533,2025-11-01 08:36:28,522.95,gas_station,card_present,21.67091,71.78762,21.29577,71.6,53,18,1706.11,0,0
34109,5887,2025-11-01 08:36:39,840.51,grocery,atm_withdrawal,12.64029,74.42241,12.2864,74.10222,42,63,1016.84,0,0
34110,7677,2025-11-01 08:37:12,978.52,entertainment,online,27.05418,81.49465,27.28459,80.91245,35,12,1233.92,1,0
34111,7996,2025-11-01 08:37:22,73.45,restaurant,card_present,25.97199,83.24136,26.23573,83.83961,31,36,295.58,0,0
34112,236,2025-11-01 08:37:30,1018.97,online_retail,online,31.45719,88.8515,31.28486,89.50199,30,15,799.17,0,0
34113,5741,2025-11-01 08:38:48,688.06,electronics,card_present,11.91543,79.24049,11.55639,79.06709,47,8,540.48,0,0
34114,7553,2025-11-01 08:41:41,232.73,healthcare,card_present,28.40093,77.09735,28.71593,77.25205,39,11,434.98,0,0
34115,1177,2025-11-01 08:48:06,5183.12,travel,card_present,26.96829,83.57139,27.01492,84.26602,28,27,1714.68,0,0
34116,5442,2025-11-01 08:49:05,404.79,entertainment,online,20.05987,70.43023,20.54711,70.55362,22,24,811.27,0,0
34117,5292,2025-11-01 08:49:48,468.5,restaurant,card_present,30.87988,85.3546,31.0238,85.57771,27,18,1210.07,0,0
34118,307,2025-11-01 08:50:04,78.19,gas_station,card_present,32.95443,94.48009,33.3838,94.24691,33,45,394.78,0,0
34119,5318,2025-11-01 08:51:34,194.29,grocery,online,19.69478,79.23154,18.97908,79.02983,53,115,895.05,0,0
34120,7579,2025-11-01 08:52:37,552.04,gas_station,card_present,25.4211,92.14415,25.53548,92.53777,54,58,1666.61,0,0
34121,927,2025-11-01 08:53:05,4318.67,gift_cards,atm_withdrawal,22.08967,89.3099,22.21685,89.3467,35,67,1881.2,0,0
34122,4866,2025-11-01 08:53:40,855.34,gift_cards,online,18.12344,74.64841,18.52414,75.65262,39,25,618.88,0,0
34123,3498,2025-11-01 08:53:59,506.96,online_retail,online,13.26364,93.41442,13.12702,93.62404,50,3,392.84,0,0
34124,4363,2025-11-01 08:56:06,197.07,online_retail,online,27.82087,86.06103,26.7503,81.66686,33,25,260.89,0,0
34125,3193,2025-11-01 08:56:40,179.83,entertainment,online,25.93159,80.94218,26.17168,80.59736,39,13,320.97,0,0
34126,3420,2025-11-01 08:57:22,170.04,grocery,card_present,20.70004,74.03874,19.94167,73.95044,52,20,804.63,0,0
34127,6128,2025-11-01 08:58:38,516.35,online_retail,card_present,20.91153,79.10509,20.86028,79.06347,43,18,849.86,0,0
34128,5875,2025-11-01 09:08:47,688.21,restaurant,card_present,14.39354,90.1027,14.23714,90.34369,22,51,1437.9,0,0
34129,3621,2025-11-01 09:09:43,381.71,grocery,online,32.63734,94.32136,32.62768,94.51155,41,86,339.99,0,0
34130,3837,2025-11-01 09:10:14,530.74,online_retail,card_present,31.62644,85.07781,31.60905,84.84129,44,11,631.7,0,0
34131,871,2025-11-01 09:13:27,537.75,online_retail,atm_withdrawal,9.64516,92.29674,9.41851,92.61817,41,37,663.4,0,0
34132,6414,2025-11-01 09:16:28,510.45,grocery,card_present,12.81023,83.59812,12.00098,83.94056,34,4,1063.43,0,0
34133,1378,2025-11-01 09:19:07,499.54,utilities,atm_withdrawal,18.7445,89.43545,19.01156,89.71589,40,46,406.61,0,0
34134,2919,2025-11-01 09:21:17,313.82,grocery,card_present,19.02332,87.27033,19.32584,86.81661,25,4,992.27,0,0
34135,2855,2025-11-01 09:21:26,684.92,grocery,card_present,23.51949,87.87071,23.98653,88.09855,28,29,1341.67,0,0
34136,1424,2025-11-01 09:21:27,852.55,online_retail,card_present,25.82312,83.3274,25.88389,82.90019,54,1,531.32,0,0
34137,2384,2025-11-01 09:21:32,191.14,grocery,card_present,30.55152,95.36564,30.42503,95.33895,31,25,460.63,0,0
34138,5264,2025-11-01 09:22:07,3965.63,travel,card_present,31.9067,82.77709,32.131,82.75049,44,12,973.62,0,0
34139,3290,2025-11-01 09:24:41,1726.86,online_retail,online,30.66665,73.62536,30.89343,73.19504,25,51,1896.64,0,0
34140,7194,2025-11-01 09:26:28,3393.7,entertainment,card_present,18.81611,91.67743,18.82894,92.20119,26,23,2614.1,0,0
34141,6062,2025-11-01 09:26:52,3255.14,travel,card_present,23.44508,83.26384,23.57422,83.03956,27,6,688.97,0,0
34142,1003,2025-11-01 09:29:16,293.45,entertainment,online,12.43447,95.38725,12.43528,95.70448,33,5,716.22,0,0
34143,5741,2025-11-01 09:30:04,141.19,gas_station,card_present,11.91543,79.24049,10.69472,81.07905,47,8,540.48,0,0
34144,2163,2025-11-01 09:30:32,407.13,grocery,card_present,19.3991,74.62647,19.54425,74.6287,53,24,855.5,0,0
34145,530,2025-11-01 09:35:12,2010.82,entertainment,online,25.42137,70.45939,25.45282,70.58836,56,1,1841.73,0,0
34146,1031,2025-11-01 09:35:20,426.19,online_retail,card_present,21.22987,70.00361,22.05879,70.25308,52,68,392.71,0,0
34147,263,2025-11-01 09:35:56,322.04,utilities,card_present,30.96169,74.9891,31.13005,75.50636,40,18,551.42,0,0
34148,3304,2025-11-01 09:37:52,429.96,restaurant,card_present,16.88626,85.22249,16.64381,84.89286,49,15,1386.61,0,0
34149,7654,2025-11-01 09:40:11,433.03,online_retail,card_present,25.4223,94.87107,26.36129,94.86298,37,10,1070.82,0,0
34150,7176,2025-11-01 09:42:56,572.5,grocery,card_present,29.51746,89.51869,29.28215,88.93673,54,1,677.86,0,0
34151,1300,2025-11-01 09:49:08,442.0,grocery,card_present,19.15518,76.71342,19.39458,76.69282,26,58,1409.99,0,0
34152,6830,2025-11-01 09:49:49,3279.43,utilities,card_present,17.29959,80.27426,17.26535,80.54997,21,6,2832.66,0,0
34153,2391,2025-11-01 09:52:31,668.42,online_retail,online,27.86439,71.93523,27.83441,72.29957,18,43,1074.11,0,0
34154,2559,2025-11-01 09:53:20,1293.97,online_retail,card_present,24.86576,93.43758,25.21011,93.9003,55,54,1267.9,0,0
34155,2827,2025-11-01 09:53:23,600.64,grocery,card_present,9.89811,80.23388,10.51136,79.57191,60,20,694.86,1,0
34156,6437,2025-11-01 09:54:16,2342.17,travel,card_present,12.3319,81.06776,11.98024,81.03009,48,21,1247.49,0,0
34157,937,2025-11-01 09:54:59,304.17,utilities,online,29.32393,80.26676,29.76947,80.51881,24,42,560.65,0,0
34158,1798,2025-11-01 09:55:03,558.02,grocery,card_present,27.25946,86.91445,27.41426,87.21674,36,8,690.83,0,0
34159,3594,2025-11-01 09:56:40,1006.07,restaurant,card_present,32.41484,84.6607,37.0,90.95829,43,8,1497.9,0,0
34160,7169,2025-11-01 09:59:30,247.1,restaurant,card_present,32.84203,72.1668,33.06838,72.06358,21,2,1007.82,0,0
34161,5484,2025-11-01 09:59:37,241.16,grocery,card_present,21.97495,70.27136,21.96776,70.27224,55,9,495.64,0,0
34162,3138,2025-11-01 10:08:38,305.06,gas_station,card_present,32.61319,88.82458,32.22008,89.07344,50,38,1048.54,0,0
34163,1675,2025-11-01 10:09:01,281.76,gas_station,card_present,20.54661,84.34911,20.35155,84.90065,35,7,702.78,0,0
34164,6841,2025-11-01 10:12:17,1315.52,healthcare,card_present,12.77229,94.39657,12.49899,94.64294,59,12,647.38,0,0
34165,2685,2025-11-01 10:14:03,832.2,gift_cards,online,17.62981,95.73982,17.40356,95.99324,20,18,884.91,0,0
34166,2201,2025-11-01 10:18:23,875.41,utilities,card_present,17.67828,78.88837,18.30509,78.88343,31,46,1010.32,0,0
34167,318,2025-11-01 10:18:52,227.65,restaurant,card_present,29.63317,76.32041,29.19021,76.45496,29,8,676.51,0,0
34168,162,2025-11-01 10:19:09,1155.11,gift_cards,card_present,25.76731,73.35778,25.93843,73.65619,29,66,2244.33,0,0
34169,1599,2025-11-01 10:20:50,4151.59,healthcare,card_present,29.77694,83.42538,29.46292,83.08596,56,36,1948.06,0,0
34170,5742,2025-11-01 10:20:55,1098.23,electronics,card_present,28.09535,89.12422,28.58634,88.61333,51,23,1002.3,0,0
34171,4330,2025-11-01 10:21:47,1059.55,gift_cards,atm_withdrawal,27.18456,91.81141,28.09873,91.71497,18,68,789.89,0,0
34172,4609,2025-11-01 10:28:29,499.84,online_retail,online,29.45901,93.03653,29.79518,92.83992,24,19,332.63,0,0
34173,6611,2025-11-01 10:33:22,2930.27,online_retail,online,12.91214,80.9574,12.99595,81.34951,18,25,3617.49,0,0
34174,325,2025-11-01 10:38:22,4994.74,electronics,card_present,26.8464,79.24926,27.01163,79.36584,59,24,1787.69,0,0
34175,3740,2025-11-01 10:38:47,1920.36,online_retail,online,29.72999,70.80684,29.22039,70.64428,32,37,1719.21,0,0
34176,163,2025-11-01 10:43:48,650.42,grocery,card_present,15.29183,84.90585,15.27837,84.37887,63,43,1062.6,0,0
34177,2840,2025-11-01 10:50:31,2137.02,healthcare,card_present,31.11286,82.08269,31.3913,81.73261,38,39,1151.3,0,0
34178,347,2025-11-01 10:50:44,521.82,grocery,card_present,31.31436,93.57022,30.98512,93.83182,30,51,1732.3,0,0
34179,4275,2025-11-01 10:53:16,69.77,restaurant,card_present,27.57072,92.18517,27.33998,91.99689,42,28,340.32,0,0
34180,3310,2025-11-01 10:53:26,181.66,restaurant,card_present,24.0737,73.95845,24.12091,74.07524,32,68,413.97,0,0
34181,7609,2025-11-01 10:53:58,366.1,entertainment,atm_withdrawal,14.12597,95.57673,14.28347,95.09227,60,1,551.67,0,0
34182,106,2025-11-01 10:54:11,1048.72,grocery,card_present,10.30185,89.81507,10.21535,90.30494,35,8,1271.4,0,0
34183,6133,2025-11-01 10:57:01,327.37,online_retail,card_present,9.41719,82.90147,8.90673,82.50144,48,53,671.38,0,0
34184,5188,2025-11-01 11:00:20,514.11,electronics,card_present,20.8428,92.53051,20.61336,92.87598,37,4,483.42,0,0
34185,3473,2025-11-01 11:00:55,275.3,restaurant,online,19.46533,74.3345,20.47494,66.82837,51,42,943.5,0,0
34186,5266,2025-11-01 11:01:33,148.26,gift_cards,online,18.78359,78.15844,19.24151,77.81155,36,30,212.47,0,0
34187,2842,2025-11-01 11:05:51,4623.67,online_retail,card_present,16.48071,86.46385,16.86415,86.5901,51,64,779.0,0,0
34188,4998,2025-11-01 11:13:09,342.82,grocery,card_present,28.58086,95.75516,29.41166,95.52808,47,5,696.15,1,0
34189,5012,2025-11-01 11:13:53,712.4,entertainment,online,12.44446,82.74599,12.57521,82.16647,22,3,710.07,0,0
34190,2847,2025-11-01 11:15:40,272.62,grocery,online,11.1081,84.82609,11.45219,84.86739,31,17,675.76,0,0
34191,3005,2025-11-01 11:16:22,744.0,entertainment,card_present,25.34783,82.15148,25.06679,82.60895,34,20,690.6,0,0
34192,5256,2025-11-01 11:17:49,983.03,utilities,card_present,21.12828,87.63008,21.7155,87.2778,22,44,865.48,0,0
34193,3285,2025-11-01 11:17:55,278.12,grocery,card_present,15.62861,74.50993,15.55682,74.4394,29,4,470.91,0,0
34194,3672,2025-11-01 11:18:48,1481.93,online_retail,online,14.38299,91.56618,14.0469,92.16286,44,8,1653.29,0,0
34195,3247,2025-11-01 11:18:59,2241.76,travel,card_present,17.50211,95.42251,17.3031,96.05669,27,38,971.35,0,0
34196,3183,2025-11-01 11:20:06,187.01,grocery,online,30.00655,86.00068,29.95947,85.87479,29,22,524.04,0,0
34197,1914,2025-11-01 11:20:50,1749.33,gift_cards,online,19.94379,86.91864,19.74788,87.01373,18,54,1429.08,0,0
34198,7480,2025-11-01 11:24:58,1005.93,utilities,card_present,14.76816,73.54138,14.5957,74.16062,31,29,1009.22,0,0
34199,5257,2025-11-01 11:25:04,3779.29,electronics,card_present,30.54153,87.39913,29.87254,87.55593,43,38,913.84,0,0
34200,5594,2025-11-01 11:25:59,122.45,restaurant,atm_withdrawal,28.52776,86.7348,28.36482,86.95143,42,17,639.44,0,0
34201,726,2025-11-01 11:27:33,227.85,entertainment,card_present,12.27353,74.4748,12.44639,74.65163,55,1,389.36,0,0
34202,5527,2025-11-01 11:27:34,789.26,online_retail,online,10.43683,78.7663,10.39396,78.62463,43,11,919.63,0,0
34203,3895,2025-11-01 11:27:55,1050.07,grocery,card_present,15.7537,85.76694,15.27933,85.60718,45,27,2068.28,0,0
34204,3902,2025-11-01 11:30:10,646.05,utilities,card_present,28.83636,84.87512,28.78728,84.66282,45,20,812.48,0,0
34205,4054,2025-11-01 11:31:21,211.49,grocery,online,32.05074,90.93569,31.89982,91.06897,31,23,680.6,0,0
34206,5880,2025-11-01 11:35:39,108.73,grocery,card_present,29.09805,75.09344,29.27854,74.76276,51,46,243.39,0,0
34207,902,2025-11-01 11:36:09,481.39,gas_station,card_present,10.09351,86.65916,10.15817,86.98371,39,50,2260.36,0,0
34208,6272,2025-11-01 11:38:08,562.54,grocery,card_present,22.90547,85.6545,22.516,85.48241,18,19,690.29,0,0
34209,4171,2025-11-01 11:40:24,288.68,restaurant,card_present,15.9056,90.03619,15.73061,89.94878,50,24,743.53,0,0
34210,2708,2025-11-01 11:42:18,526.11,restaurant,card_present,26.29788,71.97327,26.88719,72.53221,18,15,981.19,0,0
34211,5455,2025-11-01 11:45:30,548.65,online_retail,card_present,15.40054,84.36278,15.37184,84.75955,29,5,778.19,0,0
34212,7928,2025-11-01 11:45:57,643.66,utilities,card_present,11.55255,84.37469,13.29981,82.50496,28,26,753.04,0,0
34213,3476,2025-11-01 11:45:59,173.02,restaurant,card_present,18.24025,79.60178,17.94569,79.79538,45,24,352.73,0,0
34214,6481,2025-11-01 11:46:17,917.52,utilities,card_present,25.34782,82.88075,25.18367,82.79747,35,6,1866.4,0,0
34215,4079,2025-11-01 11:47:25,255.71,grocery,online,30.2386,94.51911,30.36359,94.94041,33,51,766.65,0,0
34216,1006,2025-11-01 11:52:16,3005.77,electronics,card_present,14.10211,90.57551,14.53105,90.61941,42,1,1427.44,0,0
34217,6778,2025-11-01 11:52:39,1194.9,entertainment,online,18.35658,74.47152,18.70868,75.09501,36,13,661.3,0,0
34218,6910,2025-11-01 11:58:26,379.14,entertainment,card_present,19.51711,75.67642,19.42865,75.86499,65,30,533.62,0,0
34219,7803,2025-11-01 12:01:38,609.54,online_retail,online,18.74155,84.73601,18.44081,85.01767,36,1,1078.82,0,0
34220,1361,2025-11-01 12:03:03,2187.35,jewelry,online,22.1147,75.53314,22.25365,75.84576,33,27,637.88,0,1
34221,5657,2025-11-01 12:03:08,234.1,restaurant,card_present,22.84119,95.09955,23.20545,95.39619,18,25,515.25,0,0
34222,2319,2025-11-01 12:07:44,819.42,grocery,card_present,13.26952,80.49666,13.23092,81.07989,64,22,894.19,0,0
34223,1516,2025-11-01 12:08:33,292.95,entertainment,online,11.50225,93.54829,10.99666,94.10788,40,14,1143.21,0,0
34224,5297,2025-11-01 12:09:15,376.92,entertainment,online,17.04038,71.81341,15.20415,72.71455,29,16,439.33,0,0
34225,2372,2025-11-01 12:11:14,3269.09,electronics,card_present,26.38612,72.08606,27.26045,72.10412,35,12,987.47,0,0
34226,2938,2025-11-01 12:11:48,278.15,grocery,online,31.31751,71.74456,31.44247,71.66018,55,72,519.04,1,0
34227,3117,2025-11-01 12:15:48,807.9,entertainment,online,14.18656,95.80754,14.29475,95.3335,29,9,1026.69,0,0
34228,4286,2025-11-01 12:16:58,362.54,restaurant,card_present,27.22792,75.76877,27.38569,76.32029,58,2,549.91,0,0
34229,4747,2025-11-01 12:17:57,364.69,grocery,online,25.64762,72.4927,25.08089,71.68885,47,28,594.03,0,0
34230,2494,2025-11-01 12:18:11,1080.74,grocery,card_present,9.26339,85.39682,9.06093,85.862,28,27,2007.62,0,0
34231,5069,2025-11-01 12:18:34,1415.69,grocery,card_present,24.4021,82.0469,24.39145,82.75542,29,15,1643.15,0,0
34232,730,2025-11-01 12:19:57,201.33,grocery,online,16.30252,91.16277,16.30607,91.52583,24,5,931.74,0,0
34233,7100,2025-11-01 12:20:49,2424.63,travel,card_present,11.36276,79.9328,11.32111,80.24133,42,13,1055.56,0,0
34234,6313,2025-11-01 12:20:49,375.41,grocery,card_present,25.2786,74.60933,25.82286,74.66344,38,1,1267.76,0,0
34235,4476,2025-11-01 12:21:00,72.79,grocery,card_present,15.27991,87.32106,15.4367,87.61371,44,29,374.0,0,0
34236,4671,2025-11-01 12:21:12,346.16,grocery,online,27.09931,86.79521,26.98545,86.72913,18,59,684.19,0,0
34237,3969,2025-11-01 12:21:54,197.09,gas_station,card_present,24.04696,87.61545,24.0432,87.80794,30,62,388.86,0,0
34238,4968,2025-11-01 12:22:29,321.15,grocery,card_present,29.66013,82.97257,29.46635,83.26761,24,58,608.57,0,0
34239,7087,2025-11-01 12:22:57,335.57,entertainment,card_present,14.00672,91.22106,14.01989,90.84426,29,53,842.57,0,0
34240,4406,2025-11-01 12:24:01,653.2,grocery,card_present,32.91107,71.23896,32.26955,71.62108,53,7,1243.95,0,0
34241,3376,2025-11-01 12:26:33,2357.61,grocery,online,16.77175,73.34361,16.30979,73.22908,30,28,1527.6,0,0
34242,5963,2025-11-01 12:28:41,1067.33,grocery,online,27.0413,92.16054,26.94679,91.62146,57,1,1046.05,0,0
